ID compra,Unidade,Cidade,Data,Horário,Categoria do produto,Preço unitário,Quantidade,Método de pagamento
3112,Paulicéia,São Bernardo do Campo,9/1/2022,15:11,Eletrônicos,"6526,9",2,Cartão
3116,Paulicéia,São Bernardo do Campo,9/1/2022,14:24,Eletrônicos,"2083,9",1,PIX
3119,Parque das nações,Santo André,9/2/2022,17:08,Casa e limpeza,"194,9",2,Cartão
3122,Paulicéia,São Bernardo do Campo,9/2/2022,12:05,Alimentos e bebidas,"46,9",2,Cartão
3125,Paulicéia,São Bernardo do Campo,9/2/2022,18:36,Ferramentas e construção,289,3,Cartão
3126,Parque das nações,Santo André,9/2/2022,12:48,Casa e limpeza,"131,9",2,Cartão
3128,Oswaldo Cruz,São Caetano do Sul,9/2/2022,9:41,Eletrônicos,"6637,9",2,Cartão
3124,Paulicéia,São Bernardo do Campo,9/2/2022,15:15,Papelaria e escritório,32,3,Cartão
3123,Oswaldo Cruz,São Caetano do Sul,9/2/2022,16:51,Casa e limpeza,"31,9",2,Cartão
3121,Oswaldo Cruz,São Caetano do Sul,9/2/2022,16:46,Eletrônicos,"6597,9",5,Cartão
3118,Parque das nações,Santo André,9/2/2022,13:52,Papelaria e escritório,20,3,Cartão
3120,Parque das nações,Santo André,9/2/2022,16:12,Alimentos e bebidas,"83,9",5,Cartão
3127,Parque das nações,Santo André,9/2/2022,16:21,Alimentos e bebidas,"70,9",4,Cartão
3117,Oswaldo Cruz,São Caetano do Sul,9/2/2022,11:26,Alimentos e bebidas,"12,9",4,PIX
3129,Paulicéia,São Bernardo do Campo,9/3/2022,9:04,Alimentos e bebidas,4,3,Cartão
3135,Oswaldo Cruz,São Caetano do Sul,9/3/2022,16:19,Papelaria e escritório,6,4,PIX
3133,Parque das nações,Santo André,9/3/2022,17:00,Ferramentas e construção,"324,9",5,Cartão
3134,Paulicéia,São Bernardo do Campo,9/3/2022,13:16,Beleza e cuidados pessoais,"58,9",4,Cartão
3137,Paulicéia,São Bernardo do Campo,9/3/2022,17:49,Eletrônicos,"5714,9",2,PIX
3130,Oswaldo Cruz,São Caetano do Sul,9/3/2022,13:02,Beleza e cuidados pessoais,"249,9",5,Cartão
3136,Paulicéia,São Bernardo do Campo,9/3/2022,18:29,Ferramentas e construção,"344,9",4,Cartão
3132,Paulicéia,São Bernardo do Campo,9/3/2022,14:03,Casa e limpeza,"130,9",4,PIX
3131,Oswaldo Cruz,São Caetano do Sul,9/3/2022,18:54,Eletrônicos,1646,3,PIX
3145,Paulicéia,São Bernardo do Campo,9/5/2022,18:29,Ferramentas e construção,"303,9",5,Cartão
3146,Parque das nações,Santo André,9/5/2022,18:38,Beleza e cuidados pessoais,"68,9",3,PIX
3147,Parque das nações,Santo André,9/5/2022,19:46,Eletrônicos,"2953,9",3,Cartão
3138,Oswaldo Cruz,São Caetano do Sul,9/5/2022,17:57,Ferramentas e construção,"187,9",1,PIX
3142,Parque das nações,Santo André,9/5/2022,19:39,Eletrônicos,"5455,9",2,PIX
3143,Oswaldo Cruz,São Caetano do Sul,9/5/2022,18:06,Alimentos e bebidas,"22,9",2,PIX
3149,Oswaldo Cruz,São Caetano do Sul,9/5/2022,16:44,Papelaria e escritório,"49,9",1,PIX
3144,Oswaldo Cruz,São Caetano do Sul,9/5/2022,12:41,Eletrônicos,"3155,9",4,Cartão
3141,Oswaldo Cruz,São Caetano do Sul,9/5/2022,13:01,Beleza e cuidados pessoais,"85,9",1,PIX
3148,Parque das nações,Santo André,9/5/2022,12:56,Casa e limpeza,"180,9",1,Cartão
3140,Parque das nações,Santo André,9/5/2022,15:27,Ferramentas e construção,"246,9",2,Cartão
3139,Oswaldo Cruz,São Caetano do Sul,9/5/2022,10:50,Livros,"116,9",5,Cartão
3152,Parque das nações,Santo André,9/6/2022,12:32,Alimentos e bebidas,"14,9",1,Cartão
3150,Parque das nações,Santo André,9/6/2022,10:31,Alimentos e bebidas,"11,9",2,PIX
3157,Oswaldo Cruz,São Caetano do Sul,9/6/2022,17:40,Alimentos e bebidas,"18,9",2,Cartão
3151,Paulicéia,São Bernardo do Campo,9/6/2022,12:13,Alimentos e bebidas,"43,9",5,PIX
3154,Parque das nações,Santo André,9/6/2022,10:56,Alimentos e bebidas,"86,9",5,Cartão
3153,Oswaldo Cruz,São Caetano do Sul,9/6/2022,12:35,Alimentos e bebidas,"61,9",4,Carteira digital
3155,Paulicéia,São Bernardo do Campo,9/6/2022,9:25,Ferramentas e construção,"292,9",2,Dinheiro
3156,Paulicéia,São Bernardo do Campo,9/6/2022,18:04,Beleza e cuidados pessoais,"119,9",5,Cartão
3161,Paulicéia,São Bernardo do Campo,9/8/2022,19:40,Casa e limpeza,"190,9",4,Cartão
3160,Parque das nações,Santo André,9/8/2022,17:35,Alimentos e bebidas,"93,9",1,Cartão
3158,Oswaldo Cruz,São Caetano do Sul,9/8/2022,10:39,Ferramentas e construção,"252,9",3,Cartão
3164,Paulicéia,São Bernardo do Campo,9/8/2022,9:33,Papelaria e escritório,"41,9",2,Dinheiro
3159,Oswaldo Cruz,São Caetano do Sul,9/8/2022,17:40,Alimentos e bebidas,4,5,PIX
3162,Paulicéia,São Bernardo do Campo,9/8/2022,10:20,Alimentos e bebidas,"17,9",3,Cartão
3165,Oswaldo Cruz,São Caetano do Sul,9/8/2022,19:39,Ferramentas e construção,"278,9",1,Cartão
3163,Oswaldo Cruz,São Caetano do Sul,9/8/2022,11:03,Beleza e cuidados pessoais,"185,9",2,Cartão
3174,Paulicéia,São Bernardo do Campo,9/9/2022,13:15,Ferramentas e construção,"331,9",2,Dinheiro
3170,Paulicéia,São Bernardo do Campo,9/9/2022,19:06,Alimentos e bebidas,"57,9",1,Cartão
3172,Paulicéia,São Bernardo do Campo,9/9/2022,9:01,Beleza e cuidados pessoais,"218,9",4,Carteira digital
3173,Parque das nações,Santo André,9/9/2022,18:20,Alimentos e bebidas,74,5,PIX
3171,Paulicéia,São Bernardo do Campo,9/9/2022,18:35,Alimentos e bebidas,"86,9",5,Dinheiro
3176,Parque das nações,Santo André,9/9/2022,18:36,Livros,"18,9",5,Cartão
3175,Parque das nações,Santo André,9/9/2022,14:27,Casa e limpeza,"96,9",4,PIX
3167,Paulicéia,São Bernardo do Campo,9/9/2022,17:19,Alimentos e bebidas,"20,9",2,PIX
3169,Parque das nações,Santo André,9/9/2022,16:47,Alimentos e bebidas,"88,9",2,Cartão
3166,Parque das nações,Santo André,9/9/2022,18:52,Ferramentas e construção,"342,9",3,Cartão
3168,Oswaldo Cruz,São Caetano do Sul,9/9/2022,18:36,Papelaria e escritório,"11,9",5,Carteira digital
3178,Parque das nações,Santo André,9/10/2022,16:45,Alimentos e bebidas,77,3,PIX
3180,Oswaldo Cruz,São Caetano do Sul,9/10/2022,17:25,Ferramentas e construção,"263,9",4,PIX
3186,Parque das nações,Santo André,9/10/2022,15:16,Beleza e cuidados pessoais,"119,9",4,Cartão
3181,Parque das nações,Santo André,9/10/2022,16:56,Alimentos e bebidas,"8,9",3,Cartão
3177,Paulicéia,São Bernardo do Campo,9/10/2022,15:47,Alimentos e bebidas,"16,9",4,PIX
3184,Oswaldo Cruz,São Caetano do Sul,9/10/2022,13:07,Beleza e cuidados pessoais,"200,9",2,PIX
3182,Paulicéia,São Bernardo do Campo,9/10/2022,13:14,Casa e limpeza,57,1,PIX
3179,Oswaldo Cruz,São Caetano do Sul,9/10/2022,17:15,Alimentos e bebidas,"93,9",5,Cartão
3183,Oswaldo Cruz,São Caetano do Sul,9/10/2022,13:31,Alimentos e bebidas,"97,9",4,PIX
3185,Parque das nações,Santo André,9/10/2022,16:57,Eletrônicos,"3577,9",1,Dinheiro
3189,Oswaldo Cruz,São Caetano do Sul,9/12/2022,13:06,Ferramentas e construção,"337,9",5,Cartão
3195,Parque das nações,Santo André,9/12/2022,10:34,Eletrônicos,"1742,9",4,PIX
3193,Paulicéia,São Bernardo do Campo,9/12/2022,19:52,Casa e limpeza,"173,9",5,Cartão
3192,Parque das nações,Santo André,9/12/2022,19:25,Eletrônicos,"5104,9",1,Cartão
3194,Paulicéia,São Bernardo do Campo,9/12/2022,12:14,Casa e limpeza,"130,9",3,PIX
3191,Oswaldo Cruz,São Caetano do Sul,9/12/2022,19:03,Beleza e cuidados pessoais,"185,9",3,Cartão
3190,Parque das nações,Santo André,9/12/2022,16:17,Ferramentas e construção,"327,9",1,PIX
3187,Oswaldo Cruz,São Caetano do Sul,9/12/2022,12:16,Beleza e cuidados pessoais,"107,9",5,PIX
3188,Oswaldo Cruz,São Caetano do Sul,9/12/2022,19:26,Beleza e cuidados pessoais,"59,9",4,PIX
3206,Oswaldo Cruz,São Caetano do Sul,9/13/2022,13:28,Eletrônicos,"7311,9",2,Cartão
3202,Oswaldo Cruz,São Caetano do Sul,9/13/2022,19:43,Papelaria e escritório,"39,9",5,PIX
3204,Parque das nações,Santo André,9/13/2022,16:01,Eletrônicos,"215,9",1,Cartão
3201,Paulicéia,São Bernardo do Campo,9/13/2022,17:20,Casa e limpeza,81,2,PIX
3203,Paulicéia,São Bernardo do Campo,9/13/2022,18:35,Beleza e cuidados pessoais,"221,9",5,Cartão
3207,Paulicéia,São Bernardo do Campo,9/13/2022,13:48,Casa e limpeza,"24,9",3,Cartão
3205,Paulicéia,São Bernardo do Campo,9/13/2022,13:09,Alimentos e bebidas,"57,9",3,Cartão
3198,Parque das nações,Santo André,9/13/2022,17:18,Casa e limpeza,81,2,Cartão
3196,Parque das nações,Santo André,9/13/2022,11:20,Alimentos e bebidas,43,5,PIX
3197,Oswaldo Cruz,São Caetano do Sul,9/13/2022,17:49,Casa e limpeza,"77,9",2,Cartão
3199,Parque das nações,Santo André,9/13/2022,18:27,Casa e limpeza,"87,9",4,PIX
3200,Oswaldo Cruz,São Caetano do Sul,9/13/2022,17:54,Alimentos e bebidas,"70,9",5,Carteira digital
3209,Oswaldo Cruz,São Caetano do Sul,9/14/2022,12:36,Casa e limpeza,"89,9",1,Carteira digital
3212,Paulicéia,São Bernardo do Campo,9/14/2022,12:14,Papelaria e escritório,"36,9",1,Dinheiro
3217,Paulicéia,São Bernardo do Campo,9/14/2022,19:01,Beleza e cuidados pessoais,"35,9",2,PIX
3211,Oswaldo Cruz,São Caetano do Sul,9/14/2022,18:42,Alimentos e bebidas,62,5,Dinheiro
3213,Paulicéia,São Bernardo do Campo,9/14/2022,19:03,Beleza e cuidados pessoais,"209,9",3,Dinheiro
3218,Oswaldo Cruz,São Caetano do Sul,9/14/2022,19:51,Eletrônicos,"2331,9",4,Cartão
3216,Parque das nações,Santo André,9/14/2022,17:55,Alimentos e bebidas,"20,9",1,Cartão
3210,Oswaldo Cruz,São Caetano do Sul,9/14/2022,10:54,Alimentos e bebidas,"16,9",3,PIX
3214,Paulicéia,São Bernardo do Campo,9/14/2022,16:17,Casa e limpeza,"191,9",4,Dinheiro
3215,Parque das nações,Santo André,9/14/2022,10:17,Eletrônicos,"4115,9",4,PIX
3219,Paulicéia,São Bernardo do Campo,9/14/2022,18:38,Beleza e cuidados pessoais,207,1,Carteira digital
3208,Paulicéia,São Bernardo do Campo,9/14/2022,16:36,Beleza e cuidados pessoais,"222,9",2,Cartão
3224,Oswaldo Cruz,São Caetano do Sul,9/15/2022,13:53,Alimentos e bebidas,"86,9",5,Carteira digital
3220,Paulicéia,São Bernardo do Campo,9/15/2022,18:18,Alimentos e bebidas,"61,9",5,PIX
3230,Oswaldo Cruz,São Caetano do Sul,9/15/2022,11:31,Livros,"147,9",5,PIX
3228,Parque das nações,Santo André,9/15/2022,19:06,Beleza e cuidados pessoais,"241,9",1,Dinheiro
3231,Parque das nações,Santo André,9/15/2022,18:23,Alimentos e bebidas,"27,9",1,Dinheiro
3226,Parque das nações,Santo André,9/15/2022,13:31,Alimentos e bebidas,"96,9",3,Carteira digital
3223,Parque das nações,Santo André,9/15/2022,12:33,Alimentos e bebidas,"46,9",4,Cartão
3227,Oswaldo Cruz,São Caetano do Sul,9/15/2022,16:27,Eletrônicos,"1313,9",2,Cartão
3225,Paulicéia,São Bernardo do Campo,9/15/2022,19:03,Alimentos e bebidas,"34,9",1,Cartão
3221,Paulicéia,São Bernardo do Campo,9/15/2022,16:37,Casa e limpeza,"54,9",1,Cartão
3229,Paulicéia,São Bernardo do Campo,9/15/2022,19:29,Casa e limpeza,"39,9",2,PIX
3222,Oswaldo Cruz,São Caetano do Sul,9/15/2022,18:20,Papelaria e escritório,"13,9",5,Dinheiro
3234,Parque das nações,Santo André,9/16/2022,12:07,Casa e limpeza,"173,9",4,Carteira digital
3236,Oswaldo Cruz,São Caetano do Sul,9/16/2022,16:03,Alimentos e bebidas,32,5,Cartão
3238,Oswaldo Cruz,São Caetano do Sul,9/16/2022,15:38,Beleza e cuidados pessoais,"197,9",5,Cartão
3237,Paulicéia,São Bernardo do Campo,9/16/2022,13:15,Beleza e cuidados pessoais,"128,9",5,PIX
3240,Parque das nações,Santo André,9/16/2022,18:30,Casa e limpeza,"50,9",4,PIX
3232,Parque das nações,Santo André,9/16/2022,14:13,Beleza e cuidados pessoais,60,5,PIX
3235,Parque das nações,Santo André,9/16/2022,18:23,Beleza e cuidados pessoais,"34,9",3,Cartão
3239,Parque das nações,Santo André,9/16/2022,18:03,Casa e limpeza,"99,9",1,PIX
3233,Oswaldo Cruz,São Caetano do Sul,9/16/2022,16:33,Casa e limpeza,"51,9",1,PIX
3252,Parque das nações,Santo André,9/17/2022,15:16,Alimentos e bebidas,"32,9",4,Dinheiro
3241,Parque das nações,Santo André,9/17/2022,16:05,Casa e limpeza,"191,9",3,Cartão
3242,Paulicéia,São Bernardo do Campo,9/17/2022,17:51,Papelaria e escritório,"21,9",2,Cartão
3247,Paulicéia,São Bernardo do Campo,9/17/2022,18:42,Eletrônicos,"1365,9",3,Cartão
3251,Oswaldo Cruz,São Caetano do Sul,9/17/2022,9:04,Ferramentas e construção,"47,9",5,Cartão
3246,Parque das nações,Santo André,9/17/2022,18:39,Eletrônicos,428,5,PIX
3245,Oswaldo Cruz,São Caetano do Sul,9/17/2022,17:07,Casa e limpeza,"47,9",1,PIX
3248,Oswaldo Cruz,São Caetano do Sul,9/17/2022,17:46,Casa e limpeza,"73,9",4,PIX
3244,Parque das nações,Santo André,9/17/2022,17:29,Beleza e cuidados pessoais,"94,9",3,PIX
3250,Parque das nações,Santo André,9/17/2022,10:58,Livros,"73,9",5,PIX
3243,Parque das nações,Santo André,9/17/2022,13:40,Papelaria e escritório,"30,9",3,Dinheiro
3249,Oswaldo Cruz,São Caetano do Sul,9/17/2022,18:46,Casa e limpeza,"111,9",2,PIX
3261,Oswaldo Cruz,São Caetano do Sul,9/19/2022,19:51,Alimentos e bebidas,"56,9",1,PIX
3258,Oswaldo Cruz,São Caetano do Sul,9/19/2022,18:15,Eletrônicos,"400,9",2,PIX
3257,Oswaldo Cruz,São Caetano do Sul,9/19/2022,10:02,Eletrônicos,"2930,9",2,Cartão
3262,Paulicéia,São Bernardo do Campo,9/19/2022,13:44,Eletrônicos,7457,3,Cartão
3259,Oswaldo Cruz,São Caetano do Sul,9/19/2022,14:10,Eletrônicos,"6341,9",3,PIX
3264,Paulicéia,São Bernardo do Campo,9/19/2022,10:46,Beleza e cuidados pessoais,"153,9",5,PIX
3253,Paulicéia,São Bernardo do Campo,9/19/2022,16:55,Alimentos e bebidas,"90,9",3,Carteira digital
3256,Paulicéia,São Bernardo do Campo,9/19/2022,16:53,Eletrônicos,"3273,9",4,Cartão
3263,Oswaldo Cruz,São Caetano do Sul,9/19/2022,13:06,Ferramentas e construção,"274,9",4,PIX
3255,Parque das nações,Santo André,9/19/2022,15:10,Papelaria e escritório,20,5,Carteira digital
3254,Paulicéia,São Bernardo do Campo,9/19/2022,13:03,Casa e limpeza,"110,9",1,PIX
3260,Oswaldo Cruz,São Caetano do Sul,9/19/2022,16:39,Eletrônicos,"6055,9",2,PIX
3265,Parque das nações,Santo André,9/20/2022,18:50,Alimentos e bebidas,"80,9",1,Dinheiro
3266,Parque das nações,Santo André,9/20/2022,18:30,Eletrônicos,"5594,9",5,PIX
3270,Oswaldo Cruz,São Caetano do Sul,9/20/2022,12:27,Alimentos e bebidas,"28,9",1,PIX
3271,Oswaldo Cruz,São Caetano do Sul,9/20/2022,10:57,Eletrônicos,"2704,9",3,PIX
3272,Oswaldo Cruz,São Caetano do Sul,9/20/2022,18:09,Beleza e cuidados pessoais,198,3,Cartão
3273,Oswaldo Cruz,São Caetano do Sul,9/20/2022,16:54,Casa e limpeza,"36,9",1,PIX
3275,Paulicéia,São Bernardo do Campo,9/20/2022,18:35,Papelaria e escritório,"7,9",4,Dinheiro
3269,Parque das nações,Santo André,9/20/2022,13:39,Alimentos e bebidas,80,1,PIX
3274,Oswaldo Cruz,São Caetano do Sul,9/20/2022,11:13,Alimentos e bebidas,30,3,PIX
3268,Oswaldo Cruz,São Caetano do Sul,9/20/2022,14:34,Casa e limpeza,"169,9",4,Cartão
3267,Paulicéia,São Bernardo do Campo,9/20/2022,11:46,Beleza e cuidados pessoais,"19,9",3,PIX
3276,Oswaldo Cruz,São Caetano do Sul,9/20/2022,18:48,Alimentos e bebidas,"74,9",4,Cartão
3281,Parque das nações,Santo André,9/21/2022,13:29,Livros,"118,9",1,Cartão
3277,Oswaldo Cruz,São Caetano do Sul,9/21/2022,13:51,Alimentos e bebidas,"92,9",5,PIX
3283,Oswaldo Cruz,São Caetano do Sul,9/21/2022,11:52,Livros,"73,9",3,Cartão
3285,Paulicéia,São Bernardo do Campo,9/21/2022,18:37,Livros,"141,9",5,PIX
3279,Oswaldo Cruz,São Caetano do Sul,9/21/2022,18:01,Eletrônicos,"6343,9",2,Dinheiro
3287,Parque das nações,Santo André,9/21/2022,13:19,Eletrônicos,"4827,9",3,Cartão
3282,Parque das nações,Santo André,9/21/2022,18:06,Eletrônicos,"1822,9",5,Cartão
3286,Parque das nações,Santo André,9/21/2022,18:25,Casa e limpeza,"106,9",4,Dinheiro
3280,Parque das nações,Santo André,9/21/2022,9:53,Eletrônicos,"3263,9",3,Cartão
3284,Paulicéia,São Bernardo do Campo,9/21/2022,13:36,Casa e limpeza,"38,9",1,Dinheiro
3278,Oswaldo Cruz,São Caetano do Sul,9/21/2022,17:15,Casa e limpeza,"85,9",5,Cartão
3289,Parque das nações,Santo André,9/22/2022,12:32,Alimentos e bebidas,"13,9",5,PIX
3291,Paulicéia,São Bernardo do Campo,9/22/2022,19:38,Beleza e cuidados pessoais,"57,9",5,PIX
3296,Parque das nações,Santo André,9/22/2022,11:19,Eletrônicos,"2109,9",5,Dinheiro
3288,Paulicéia,São Bernardo do Campo,9/22/2022,18:49,Papelaria e escritório,"4,9",2,Dinheiro
3295,Paulicéia,São Bernardo do Campo,9/22/2022,17:44,Eletrônicos,5340,2,Cartão
3292,Parque das nações,Santo André,9/22/2022,19:06,Papelaria e escritório,"5,9",5,PIX
3297,Oswaldo Cruz,São Caetano do Sul,9/22/2022,12:33,Alimentos e bebidas,"67,9",5,PIX
3294,Parque das nações,Santo André,9/22/2022,16:27,Ferramentas e construção,"71,9",5,PIX
3290,Paulicéia,São Bernardo do Campo,9/22/2022,12:05,Eletrônicos,"5056,9",3,Cartão
3293,Oswaldo Cruz,São Caetano do Sul,9/22/2022,12:14,Eletrônicos,"6447,9",1,PIX
3304,Parque das nações,Santo André,9/23/2022,11:06,Papelaria e escritório,"35,9",2,Cartão
3298,Paulicéia,São Bernardo do Campo,9/23/2022,18:24,Eletrônicos,"7340,9",2,Dinheiro
3308,Parque das nações,Santo André,9/23/2022,18:42,Eletrônicos,"7883,9",3,PIX
3300,Paulicéia,São Bernardo do Campo,9/23/2022,9:35,Ferramentas e construção,"344,9",3,Cartão
3307,Parque das nações,Santo André,9/23/2022,18:10,Casa e limpeza,"128,9",5,PIX
3306,Paulicéia,São Bernardo do Campo,9/23/2022,11:06,Casa e limpeza,"188,9",1,Dinheiro
3305,Paulicéia,São Bernardo do Campo,9/23/2022,16:12,Eletrônicos,"3752,9",5,PIX
3299,Oswaldo Cruz,São Caetano do Sul,9/23/2022,12:07,Eletrônicos,"4977,9",4,Dinheiro
3301,Oswaldo Cruz,São Caetano do Sul,9/23/2022,10:05,Papelaria e escritório,"18,9",3,Cartão
3303,Paulicéia,São Bernardo do Campo,9/23/2022,12:28,Beleza e cuidados pessoais,"232,9",5,Cartão
3302,Oswaldo Cruz,São Caetano do Sul,9/23/2022,11:06,Casa e limpeza,"127,9",1,PIX
3313,Parque das nações,Santo André,9/24/2022,18:50,Alimentos e bebidas,"69,9",3,Cartão
3310,Parque das nações,Santo André,9/24/2022,17:24,Papelaria e escritório,"23,9",5,PIX
3309,Parque das nações,Santo André,9/24/2022,18:56,Casa e limpeza,"132,9",2,Cartão
3316,Paulicéia,São Bernardo do Campo,9/24/2022,18:10,Casa e limpeza,"106,9",2,PIX
3311,Paulicéia,São Bernardo do Campo,9/24/2022,16:49,Eletrônicos,"6179,9",5,Cartão
3317,Oswaldo Cruz,São Caetano do Sul,9/24/2022,17:44,Eletrônicos,"7401,9",5,Cartão
3315,Parque das nações,Santo André,9/24/2022,18:21,Beleza e cuidados pessoais,179,3,PIX
3314,Oswaldo Cruz,São Caetano do Sul,9/24/2022,10:10,Eletrônicos,"252,9",4,Dinheiro
3312,Oswaldo Cruz,São Caetano do Sul,9/24/2022,15:26,Beleza e cuidados pessoais,"156,9",5,PIX
3322,Oswaldo Cruz,São Caetano do Sul,9/26/2022,13:59,Alimentos e bebidas,55,5,Cartão
3319,Oswaldo Cruz,São Caetano do Sul,9/26/2022,13:14,Ferramentas e construção,"267,9",3,Cartão
3325,Parque das nações,Santo André,9/26/2022,10:01,Beleza e cuidados pessoais,"202,9",3,PIX
3321,Oswaldo Cruz,São Caetano do Sul,9/26/2022,17:34,Alimentos e bebidas,"69,9",2,PIX
3324,Paulicéia,São Bernardo do Campo,9/26/2022,13:14,Casa e limpeza,"132,9",1,Cartão
3323,Paulicéia,São Bernardo do Campo,9/26/2022,16:02,Eletrônicos,7608,5,PIX
3320,Paulicéia,São Bernardo do Campo,9/26/2022,12:51,Alimentos e bebidas,"11,9",4,Cartão
3318,Oswaldo Cruz,São Caetano do Sul,9/26/2022,13:41,Casa e limpeza,"177,9",2,Carteira digital
3332,Paulicéia,São Bernardo do Campo,9/27/2022,10:46,Eletrônicos,"2205,9",2,Cartão
3329,Parque das nações,Santo André,9/27/2022,19:25,Alimentos e bebidas,"76,9",5,Cartão
3326,Paulicéia,São Bernardo do Campo,9/27/2022,13:23,Alimentos e bebidas,"24,9",3,Cartão
3333,Parque das nações,Santo André,9/27/2022,17:48,Alimentos e bebidas,"96,9",3,Cartão
3330,Parque das nações,Santo André,9/27/2022,18:32,Casa e limpeza,"101,9",1,PIX
3327,Paulicéia,São Bernardo do Campo,9/27/2022,13:23,Eletrônicos,2024,2,Dinheiro
3328,Oswaldo Cruz,São Caetano do Sul,9/27/2022,12:29,Alimentos e bebidas,"4,9",1,PIX
3331,Parque das nações,Santo André,9/27/2022,13:56,Papelaria e escritório,"16,9",3,Dinheiro
3338,Parque das nações,Santo André,9/28/2022,17:45,Eletrônicos,"4483,9",4,Cartão
3345,Oswaldo Cruz,São Caetano do Sul,9/28/2022,13:59,Eletrônicos,"4021,9",4,Cartão
3343,Parque das nações,Santo André,9/28/2022,17:00,Beleza e cuidados pessoais,"184,9",4,PIX
3344,Paulicéia,São Bernardo do Campo,9/28/2022,12:15,Eletrônicos,"4451,9",4,Dinheiro
3341,Paulicéia,São Bernardo do Campo,9/28/2022,19:46,Casa e limpeza,"19,9",4,Cartão
3337,Oswaldo Cruz,São Caetano do Sul,9/28/2022,18:56,Ferramentas e construção,"290,9",2,PIX
3339,Parque das nações,Santo André,9/28/2022,16:01,Casa e limpeza,"171,9",3,Cartão
3334,Paulicéia,São Bernardo do Campo,9/28/2022,16:33,Eletrônicos,"3719,9",5,PIX
3342,Parque das nações,Santo André,9/28/2022,15:40,Beleza e cuidados pessoais,"245,9",1,Cartão
3340,Parque das nações,Santo André,9/28/2022,18:05,Papelaria e escritório,"19,9",4,PIX
3335,Parque das nações,Santo André,9/28/2022,15:42,Eletrônicos,"864,9",5,Cartão
3336,Paulicéia,São Bernardo do Campo,9/28/2022,16:54,Beleza e cuidados pessoais,"247,9",1,PIX
3346,Oswaldo Cruz,São Caetano do Sul,9/29/2022,18:41,Ferramentas e construção,151,1,Cartão
3351,Parque das nações,Santo André,9/29/2022,17:09,Eletrônicos,"2105,9",1,PIX
3349,Oswaldo Cruz,São Caetano do Sul,9/29/2022,12:27,Eletrônicos,"3290,9",4,Cartão
